x,y
1.49816047538945,1.2239936582308955
3.8028572256396647,1.9500915941667112
2.9279757672456204,1.7111328900017146
2.3946339367881464,1.547460479879259
0.6240745617697461,0.7899838996902064
0.6239780813448106,0.789922832525311
0.23233444867279784,0.48201083875033124
3.4647045830997407,1.8613716939665061
2.404460046972835,1.5506321443117432
2.832290311184182,1.6829409707961185
0.08233797718320979,0.2869459481909612
3.8796394086479773,1.9696800269708725
3.329770563201687,1.8247658927110861
0.8493564427131046,0.9216053616994123
0.7272998688284025,0.8528187784215369
0.7336180394137353,0.8565150549837027
1.216968971838151,1.103163166461857
2.0990257265289514,1.4488014793369557
1.727780074568463,1.3144504838785154
1.1649165607921677,1.0793130040874
