Cubic Polynomial_0_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7d000ed940>>
Cubic Polynomial_0_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7d001d9850>>
Cubic Polynomial_0_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7cf80b56a0>>
Cubic Polynomial_0_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c0b7b84f0>>
Cubic Polynomial_0_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c60062910>>
Cubic Polynomial_0_5,5*log(x),tensor(0.),0
Cubic Polynomial_0_6,atan(x) + 5,tensor(0.1445),-34.02559291196044
Cubic Polynomial_0_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7ca01376a0>>
Cubic Polynomial_0_8,8*x**6,tensor(0.1908),-16.99547009145647
Cubic Polynomial_0_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c601ea430>>
Cubic Polynomial_0_10,-x**2/6,tensor(0.2273),-10.561318602804628
Cubic Polynomial_0_11,2*x*(x + sin(x)),tensor(0.1928),-16.53204425270122
Cubic Polynomial_0_12,exp(x) + sin(x),tensor(0.2022),-14.56660792929407
Cubic Polynomial_0_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7d000b7340>>
Cubic Polynomial_0_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7d000cf8e0>>
Cubic Polynomial_0_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c0b766a00>>
Cubic Polynomial_0_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c0b766370>>
Cubic Polynomial_0_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c0b766d60>>
Cubic Polynomial_0_18,x**3*exp(-x),tensor(0.2357),-9.512754455250757
Cubic Polynomial_0_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7d0014be80>>
Cubic Polynomial_0_20,16*x**6,tensor(0.1619),-25.77834997990747
Cubic Polynomial_0_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c80115df0>>
Cubic Polynomial_0_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7cf81a21c0>>
Cubic Polynomial_0_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c3c1b1100>>
Cubic Polynomial_0_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c3c1b1c10>>
Cubic Polynomial_0_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c601e9280>>
Cubic Polynomial_0_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c0b76ef10>>
Cubic Polynomial_0_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c0b76e460>>
Cubic Polynomial_0_28,2*x + 5,tensor(0.1451),-33.697994672039485
Cubic Polynomial_0_29,x + tan(3),tensor(0.2326),-9.885219386699728
Cubic Polynomial_0_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c600b52e0>>
Cubic Polynomial_0_31,x + cos(x) + tanh(x),tensor(0.2103),-13.106147856926276
Cubic Polynomial_0_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c0b7d7250>>
Cubic Polynomial_0_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c3c06feb0>>
Cubic Polynomial_0_34,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c3c174c40>>
Cubic Polynomial_0_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c3c048580>>
Cubic Polynomial_0_36,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c3c048dc0>>
Cubic Polynomial_0_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c0b76e550>>
Cubic Polynomial_0_38,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c0b76e850>>
Cubic Polynomial_0_39,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7c8006d730>>
Cubic Polynomial_0_40,4*sqrt(x),tensor(0.),0
Cubic Polynomial_0_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f7d0018c160>>
