 Nguyen-5'_0_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef90135bb0>>
 Nguyen-5'_0_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef3c0c9d60>>
 Nguyen-5'_0_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef163f5a60>>
 Nguyen-5'_0_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef3c075670>>
 Nguyen-5'_0_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef3c04af40>>
 Nguyen-5'_0_5,5*log(x),tensor(0.),0
 Nguyen-5'_0_6,atanh(x) + 5,tensor(0.0235),-1722.9586307587806
 Nguyen-5'_0_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef7005fd60>>
 Nguyen-5'_0_8,x**3 + x + 8,tensor(0.0165),-3561.3335994452173
 Nguyen-5'_0_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef3c075e80>>
 Nguyen-5'_0_10,-x**4/4,tensor(0.0862),-111.42934881151264
 Nguyen-5'_0_11,2*x*(x + 5),tensor(0.0258),-1428.969125679695
 Nguyen-5'_0_12,exp(x) + sin(x),tensor(0.0496),-366.0766845202273
 Nguyen-5'_0_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef3c11ee50>>
 Nguyen-5'_0_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef3c11eb20>>
 Nguyen-5'_0_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef3c11eeb0>>
 Nguyen-5'_0_16,x**2 + 26*x + sin(x),tensor(0.0104),-8991.765530273418
 Nguyen-5'_0_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef16259a90>>
 Nguyen-5'_0_18,x**3*exp(-x),tensor(0.0882),-105.96395803002729
 Nguyen-5'_0_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef162e2130>>
 Nguyen-5'_0_20,x**3*(x + 6),tensor(0.0524),-326.43146484655455
 Nguyen-5'_0_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef1627f610>>
 Nguyen-5'_0_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef1627fd00>>
 Nguyen-5'_0_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef1627f460>>
 Nguyen-5'_0_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef1627faf0>>
 Nguyen-5'_0_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef3c0ba580>>
 Nguyen-5'_0_26,x/2 + tan(x),tensor(0.0744),-153.80521426192627
 Nguyen-5'_0_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef3c0babb0>>
 Nguyen-5'_0_28,2*x + 5,tensor(0.0234),-1739.5575034063731
 Nguyen-5'_0_29,x + tan(3),tensor(0.0867),-109.96845932372344
 Nguyen-5'_0_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef1627d1c0>>
 Nguyen-5'_0_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fefb010e9a0>>
 Nguyen-5'_0_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef162738e0>>
 Nguyen-5'_0_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef162731f0>>
 Nguyen-5'_0_34,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fefd014c160>>
 Nguyen-5'_0_35,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fefd014caf0>>
 Nguyen-5'_0_36,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef1629d910>>
 Nguyen-5'_0_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef1629d550>>
 Nguyen-5'_0_38,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef501c07f0>>
 Nguyen-5'_0_39,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef501c0340>>
 Nguyen-5'_0_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fefd014c8e0>>
 Nguyen-5'_0_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef3c1b0760>>
 Nguyen-5'_0_42,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef3c1b0dc0>>
 Nguyen-5'_0_43,x + 4*cos(x),tensor(0.0305),-1008.1219639402916
 Nguyen-5'_0_44,x + 12*sin(x),tensor(0.0229),-1823.9057525974326
 Nguyen-5'_0_45,x + (x + 4)**2,tensor(0.0087),-13002.76120930165
 Nguyen-5'_0_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7ff018334d00>>
 Nguyen-5'_0_47,x + sin(2*x),tensor(0.0692),-179.93919172088593
 Nguyen-5'_0_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef16259a60>>
 Nguyen-5'_0_49,2*x + 2,tensor(0.0401),-571.4244953372298
 Nguyen-5'_0_50,exp(x) + sinh(x),tensor(0.0490),-376.0067138332807
 Nguyen-5'_0_51,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef3c13f160>>
 Nguyen-5'_0_52,x**2 + asinh(x),tensor(0.0704),-173.12979118922976
 Nguyen-5'_0_53,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef90106c10>>
 Nguyen-5'_0_54,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef1629c6d0>>
 Nguyen-5'_0_55,x/16,tensor(0.0843),-116.97547756001525
 Nguyen-5'_0_56,x**5 + cos(x),tensor(0.0584),-259.16076200335885
 Nguyen-5'_0_57,x + tan(x) + 2,tensor(0.0396),-585.7373708366507
 Nguyen-5'_0_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef7005f5e0>>
 Nguyen-5'_0_59,2*x*(x + 2),tensor(0.0468),-413.12873134920306
 Nguyen-5'_0_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef3c11ed00>>
 Nguyen-5'_0_61,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef162ea400>>
 Nguyen-5'_0_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef162ea190>>
 Nguyen-5'_0_63,32*x**2,tensor(0.0105),-8925.509384030851
 Nguyen-5'_1_0,exp(x + 5),tensor(0.0008),-1470315.8053545507
 Nguyen-5'_1_1,3*(x + 2)/x,tensor(0.0002),-36094649.62747801
 Nguyen-5'_1_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7feff00b8a00>>
 Nguyen-5'_1_3,10*x**3,tensor(0.0382),-632.5207684144215
 Nguyen-5'_1_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef163f3fa0>>
 Nguyen-5'_1_5,2*x + tan(5),tensor(0.0759),-147.37595689678037
 Nguyen-5'_1_6,x + 2,tensor(0.0413),-537.7718380074172
 Nguyen-5'_1_7,x**3*cosh(4),tensor(0.0156),-3999.6231740283233
 Nguyen-5'_1_8,tan(x)**2,tensor(0.0646),-208.6994278341177
 Nguyen-5'_1_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef500a8100>>
 Nguyen-5'_1_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef500a8e80>>
 Nguyen-5'_1_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef500a8eb0>>
 Nguyen-5'_1_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7fef1627f310>>
